n,radius,central_angle_rad,central_angle_deg,side_chord,circumscribed_side,apothem,spoke_base_angle_deg,diag2,diag2_over_side,apothem_over_radius,vertices_shared_with_smaller_dgon,smallest_proper_divisor_gon,n_is_prime_like,euler_totient,predicted_shared_from_totient
756,378.0,0.008311091676163474,0.47619047619047616,3.1415836118000926,3.141610737309719,377.99673624662756,89.76190476190476,6.2831129730493505,1.999982731463638,0.9999913657318189,539,2,0,216,539
757,378.5,0.008300112691122307,0.4755614266842801,3.141583635672774,3.1416106895636164,378.4967405580463,89.76221928665785,6.283113164029812,1.999982777057048,0.999991388528524,0,757,1,756,0
758,379.0,0.0082891626743794,0.4749340369393139,3.1415836594510345,3.141610642006358,378.9967448580893,89.76253298153034,6.2831133542549145,1.9999828224701284,0.9999914112350641,379,2,0,378,379
759,379.5,0.008278241511435556,0.47430830039525695,3.1415836831353725,3.141610594636953,379.4967491468016,89.76284584980237,6.283113543728641,1.9999828677038294,0.9999914338519147,318,3,0,440,318
760,380.0,0.008267349088394193,0.4736842105263158,3.141583706726281,3.1416105474544094,379.99675342422785,89.76315789473684,6.283113732454938,1.9999829127590938,0.999991456379547,471,2,0,288,471
761,380.5,0.008256485291957407,0.4730617608409987,3.1415837302242506,3.1416105004577477,380.49675769041255,89.7634691195795,6.283113920437735,1.9999829576368597,0.9999914788184299,0,761,1,760,0
762,381.0,0.00824565000942203,0.47244094488188976,3.141583753629769,3.141610453645993,380.99676194539995,89.76377952755905,6.283114107680929,1.9999830023380574,0.9999915011690288,509,2,0,252,509
763,381.5,0.008234843128675735,0.47182175622542594,3.141583776943322,3.1416104070181756,381.49676618923405,89.7640891218873,6.2831142941884,1.9999830468636124,0.9999915234318062,114,7,0,648,114
764,382.0,0.008224064538193175,0.4712041884816754,3.141583800165389,3.1416103605733334,381.99677042195873,89.76439790575915,6.283114479963993,1.9999830912144436,0.9999915456072218,383,2,0,380,383
765,382.5,0.00821331412703214,0.4705882352941177,3.1415838232964486,3.1416103143105105,382.49677464361747,89.76470588235294,6.283114665011534,1.9999831353914639,0.9999915676957319,380,3,0,384,380
766,383.0,0.008202591784829747,0.46997389033942555,3.141583846336976,3.141610268228757,382.9967788542537,89.76501305483028,6.283114849334822,1.9999831793955807,0.9999915896977903,383,2,0,382,383
767,383.5,0.008191897401798678,0.469361147327249,3.1415838692874427,3.141610222327129,383.49678305391046,89.76531942633638,6.283115032937632,1.9999832232276944,0.9999916116138473,70,13,0,696,70
768,384.0,0.008181230868723419,0.46874999999999994,3.1415838921483177,3.141610176604689,383.9967872426306,89.765625,6.283115215823715,1.9999832668887016,0.9999916334443505,511,2,0,256,511
769,384.5,0.00817059207695655,0.46814044213263983,3.141583914920068,3.1416101310605065,384.49679142045693,89.76592977893368,6.283115397996795,1.99998331037949,0.999991655189745,0,769,1,768,0
770,385.0,0.008159980918415048,0.4675324675324676,3.1415839376031536,3.1416100856936544,384.9967955874318,89.76623376623377,6.283115579460573,1.9999833537009444,0.9999916768504722,529,2,0,240,529
771,385.5,0.008149397285576636,0.4669260700389105,3.1415839601980355,3.141610040503214,385.4967997435974,89.76653696498053,6.2831157602187275,1.9999833968539424,0.9999916984269712,258,3,0,512,258
772,386.0,0.008138841071476149,0.4663212435233161,3.141583982705171,3.141609995488272,385.9968038889958,89.76683937823834,6.283115940274913,1.9999834398393563,0.9999917199196783,387,2,0,384,387
773,386.5,0.008128312169701923,0.4657179818887452,3.1415840051250123,3.1416099506479216,386.4968080236688,89.76714100905563,6.283116119632758,1.9999834826580531,0.9999917413290266,0,773,1,772,0
774,387.0,0.00811781047439223,0.46511627906976744,3.141584027458012,3.1416099059812588,386.9968121476579,89.76744186046511,6.283116298295869,1.9999835253108933,0.9999917626554469,521,2,0,252,521
775,387.5,0.008107335880231725,0.4645161290322581,3.141584049704617,3.14160986148739,387.4968162610045,89.76774193548387,6.283116476267831,1.9999835677987328,0.9999917838993664,174,5,0,600,174
776,388.0,0.008096888282447921,0.4639175257731959,3.1415840718652723,3.141609817165424,387.9968203637497,89.76804123711341,6.283116653552203,1.999983610122421,0.9999918050612105,391,2,0,384,391
777,388.5,0.008086467576807704,0.4633204633204633,3.1415840939404203,3.1416097730144763,388.4968244559345,89.76833976833977,6.283116830152522,1.9999836522828032,0.9999918261414015,344,3,0,432,344
778,389.0,0.008076073659613865,0.46272493573264784,3.1415841159305016,3.1416097290336693,388.9968285375996,89.76863753213367,6.283117006072307,1.9999836942807176,0.9999918471403588,389,2,0,388,389
779,389.5,0.00806570642770165,0.4621309370988447,3.14158413783595,3.1416096852221287,389.49683260878544,89.76893453145058,6.283117181315043,1.9999837361169983,0.9999918680584992,58,19,0,720,58
780,390.0,0.008055365778435367,0.4615384615384615,3.1415841596572016,3.1416096415789876,389.99683666953246,89.76923076923077,6.283117355884205,1.9999837777924738,0.999991888896237,587,2,0,192,587
781,390.5,0.008045051609704977,0.46094750320102434,3.141584181394687,3.1416095981033845,390.4968407198806,89.76952624839949,6.283117529783239,1.9999838193079669,0.9999919096539835,80,11,0,700,80
782,391.0,0.008034763819922745,0.46035805626598464,3.1415842030488337,3.141609554794461,390.9968447598699,89.769820971867,6.283117703015572,1.999983860664296,0.9999919303321481,429,2,0,352,429
783,391.5,0.008024502308019906,0.45977011494252873,3.141584224620067,3.141609511651368,391.4968487895399,89.77011494252874,6.283117875584605,1.999983901862273,0.9999919509311365,278,3,0,504,278
784,392.0,0.00801426697344335,0.4591836734693877,3.14158424610881,3.1416094686732596,391.99685280893027,89.7704081632653,6.283118047493722,1.9999839429027055,0.9999919714513528,447,2,0,336,447
785,392.5,0.008004057716152339,0.4585987261146497,3.141584267515483,3.141609425859296,392.4968568180802,89.77070063694268,6.2831182187462815,1.9999839837863957,0.9999919918931979,160,5,0,624,160
786,393.0,0.007993874436615249,0.45801526717557245,3.1415842888405026,3.141609383208641,392.9968608170287,89.77099236641222,6.283118389345624,1.9999840245141411,0.9999920122570705,525,2,0,260,525
787,393.5,0.007983717035806337,0.457433290978399,3.1415843100842857,3.141609340720467,393.49686480581477,89.7712833545108,6.28311855929507,1.999984065086733,0.9999920325433667,0,787,1,786,0
788,394.0,0.00797358541520252,0.45685279187817257,3.1415843312472416,3.141609298393948,393.99686878447704,89.77157360406092,6.283118728597911,1.9999841055049594,0.9999920527524798,395,2,0,392,395
789,394.5,0.007963479476780212,0.4562737642585552,3.141584352329782,3.1416092562282665,394.49687275305405,89.77186311787072,6.283118897257428,1.9999841457696022,0.9999920728848012,264,3,0,524,264
790,395.0,0.007953399123012135,0.4556962025316456,3.1415843733323126,3.141609214222607,394.996876711584,89.77215189873418,6.283119065276873,1.999984185881438,0.9999920929407189,477,2,0,312,477
791,395.5,0.007943344256864205,0.45512010113780027,3.1415843942552373,3.141609172376161,395.49688066010515,89.77243994943109,6.28311923265948,1.9999842258412395,0.9999921129206198,118,7,0,672,118
792,396.0,0.007933314781792407,0.4545454545454546,3.141584415098959,3.1416091306881264,395.9968845986553,89.77272727272727,6.283119399408467,1.9999842656497742,0.9999921328248871,551,2,0,240,551
793,396.5,0.007923310601739706,0.4539722572509458,3.1415844358638774,3.141609089157704,396.4968885272722,89.77301387137453,6.283119565527026,1.9999843053078041,0.9999921526539021,72,13,0,720,72
794,397.0,0.007913331621132981,0.45340050377833757,3.141584456550387,3.1416090477841,396.9968924459933,89.77329974811083,6.2831197310183295,1.9999843448160872,0.9999921724080436,397,2,0,396,397
795,397.5,0.007903377744879982,0.45283018867924524,3.141584477158884,3.141609006566525,397.4968963548561,89.77358490566037,6.283119895885533,1.9999843841753766,0.9999921920876883,378,3,0,416,378
796,398.0,0.007893448878366315,0.45226130653266333,3.1415844976897604,3.1416089655041977,397.99690025389765,89.77386934673368,6.283120060131773,1.9999844233864204,0.9999922116932102,399,2,0,396,399
797,398.5,0.00788354492745243,0.451693851944793,3.141584518143404,3.1416089245963366,398.496904143155,89.7741530740276,6.28312022376016,1.9999844624499623,0.9999922312249812,0,797,1,796,0
798,399.0,0.00787366579847066,0.4511278195488722,3.141584538520203,3.14160888384217,398.9969080226648,89.77443609022556,6.28312038677379,1.9999845013667406,0.9999922506833704,581,2,0,216,581
799,399.5,0.00786381139822226,0.45056320400500627,3.141584558820541,3.141608843240928,399.49691189246374,89.77471839799749,6.283120549175741,1.9999845401374905,0.9999922700687452,62,17,0,736,62
800,400.0,0.007853981633974483,0.45,3.1415845790448005,3.1416088027918474,399.9969157525882,89.775,6.283120710969067,1.9999845787629411,0.9999922893814706,479,2,0,320,479
801,400.5,0.00784417641345766,0.449438202247191,3.1415845991933606,3.1416087624941675,400.4969196030745,89.7752808988764,6.283120872156806,1.9999846172438176,0.9999923086219089,272,3,0,528,272
802,401.0,0.007834395644862328,0.4488778054862843,3.1415846192666,3.1416087223471347,400.9969234439586,89.77556109725685,6.283121032741978,1.999984655580841,0.9999923277904205,401,2,0,400,401
803,401.5,0.007824639236836347,0.44831880448318806,3.141584639264892,3.1416086823499985,401.4969272752764,89.7758405977584,6.28312119272758,1.9999846937747265,0.9999923468873634,82,11,0,720,82
804,402.0,0.007814907098482073,0.44776119402985076,3.1415846591886107,3.141608642502013,401.99693109706357,89.77611940298507,6.283121352116596,1.9999847318261867,0.9999923659130935,539,2,0,264,539
805,402.5,0.007805199139353523,0.4472049689440994,3.1415846790381248,3.1416086028024393,402.49693490935573,89.77639751552795,6.283121510911986,1.999984769735929,0.9999923848679646,276,5,0,528,276
806,403.0,0.007795515269453581,0.4466501240694789,3.141584698813804,3.1416085632505397,402.99693871218807,89.77667493796527,6.283121669116697,1.9999848075046553,0.9999924037523277,445,2,0,360,445
807,403.5,0.00778585539923121,0.446096654275093,3.1415847185160133,3.141608523845584,403.4969425055958,89.77695167286245,6.283121826733651,1.9999848451330644,0.9999924225665324,270,3,0,536,270
808,404.0,0.0077762194395786955,0.44554455445544555,3.1415847381451156,3.1416084845868433,403.996946289614,89.77722772277228,6.283121983765759,1.9999848826218514,0.9999924413109258,407,2,0,400,407
809,404.5,0.007766607301828907,0.4449938195302843,3.141584757701473,3.1416084454735973,404.4969500642774,89.77750309023486,6.2831221402159105,1.9999849199717055,0.9999924599858527,0,809,1,808,0
810,405.0,0.0077570188977525755,0.4444444444444444,3.1415847771854444,3.141608406505126,404.99695382962074,89.77777777777779,6.283122296086977,1.9999849571833124,0.9999924785916562,593,2,0,216,593
811,405.5,0.007747454139555594,0.4438964241676942,3.141584796597386,3.1416083676807176,405.4969575856784,89.77805178791616,6.283122451381812,1.999984994257353,0.9999924971286767,0,811,1,810,0
812,406.0,0.007737912939876338,0.4433497536945813,3.1415848159376534,3.1416083289996615,405.99696133248466,89.77832512315271,6.2831226061032535,1.9999850311945058,0.9999925155972529,475,2,0,336,475
813,406.5,0.0077283952117830085,0.44280442804428044,3.141584835206598,3.141608290461253,406.49696507007377,89.77859778597787,6.283122760254121,1.999985067995443,0.9999925339977215,272,3,0,540,272
814,407.0,0.007718900868770991,0.44226044226044225,3.1415848544045715,3.1416082520647923,406.9969687984797,89.77886977886979,6.283122913837217,1.9999851046608337,0.999992552330417,453,2,0,360,453
815,407.5,0.007709429824760228,0.44171779141104295,3.14158487353192,3.1416082138095818,407.49697251773614,89.77914110429447,6.283123066855324,1.9999851411913427,0.9999925705956715,166,5,0,648,166
816,408.0,0.00769998199409263,0.4411764705882353,3.141584892588991,3.1416081756949312,407.9969762278768,89.77941176470587,6.2831232193112125,1.9999851775876312,0.9999925887938157,559,2,0,256,559
817,408.5,0.007690557291529481,0.4406364749082007,3.1415849115761274,3.1416081377201515,408.4969799289351,89.77968176254589,6.2831233712076315,1.9999852138503555,0.9999926069251778,60,19,0,756,60
818,409.0,0.007681155632248883,0.4400977995110024,3.141584930493672,3.14160809988456,408.9969836209445,89.7799511002445,6.283123522547317,1.9999852499801687,0.9999926249900843,409,2,0,408,409
819,409.5,0.007671776931843207,0.43956043956043955,3.1415849493419636,3.1416080621874767,409.49698730393794,89.78021978021978,6.283123673332986,1.9999852859777192,0.9999926429888595,386,3,0,432,386
820,410.0,0.007662421106316568,0.43902439024390244,3.141584968121341,3.1416080246282263,409.99699097794854,89.78048780487805,6.283123823567337,1.9999853218436512,0.9999926609218257,499,2,0,320,499
821,410.5,0.007653088072082322,0.43848964677222896,3.1415849868321377,3.141607987206138,410.4969946430091,89.78075517661388,6.283123973253057,1.999985357578607,0.9999926787893035,0,821,1,820,0
822,411.0,0.007643777745960567,0.437956204379562,3.141585005474689,3.141607949920545,410.9969982991522,89.78102189781022,6.283124122392812,1.9999853931832223,0.9999926965916112,549,2,0,272,549
823,411.5,0.007634490045175682,0.43742405832320774,3.1415850240493257,3.1416079127707834,411.49700194641053,89.7812879708384,6.283124270989256,1.9999854286581311,0.9999927143290657,0,823,1,822,0
824,412.0,0.0076252248873538665,0.4368932038834951,3.1415850425563776,3.1416078757561947,411.99700558481624,89.78155339805825,6.283124419045024,1.9999854640039623,0.9999927320019811,415,2,0,408,415
825,412.5,0.007615982190520711,0.43636363636363634,3.141585060996172,3.141607838876124,412.4970092144016,89.78181818181818,6.283124566562737,1.9999854992213413,0.9999927496106705,424,3,0,400,424
826,413.0,0.007606761873098773,0.4358353510895884,3.1415850793690345,3.1416078021299207,412.9970128351987,89.7820823244552,6.283124713544997,1.9999855343108897,0.9999927671554447,477,2,0,348,477
827,413.5,0.0075975638539051826,0.4353083434099153,3.1415850976752884,3.141607765516937,413.49701644723933,89.78234582829505,6.283124859994392,1.9999855692732251,0.9999927846366127,0,827,1,826,0
828,414.0,0.007588388052149259,0.43478260869565216,3.1415851159152552,3.14160772903653,413.9970200505553,89.78260869565217,6.283125005913497,1.9999856041089628,0.9999928020544814,563,2,0,264,563
829,414.5,0.00757923438743014,0.43425814234016885,3.141585134089255,3.14160769268806,414.49702364517805,89.78287092882992,6.283125151304867,1.999985638818712,0.9999928194093559,0,829,1,828,0
830,415.0,0.0075701027797344415,0.43373493975903615,3.1415851521976053,3.1416076564708924,414.99702723113916,89.78313253012048,6.283125296171046,1.9999856734030803,0.9999928367015402,501,2,0,328,501
831,415.5,0.007560993149433919,0.4332129963898917,3.1415851702406217,3.141607620384394,415.49703080846984,89.78339350180505,6.283125440514558,1.9999857078626706,0.9999928539313354,278,3,0,552,278
832,416.0,0.007551905417283156,0.43269230769230765,3.1415851882186185,3.1416075844279385,415.99703437720115,89.78365384615384,6.283125584337916,1.9999857421980822,0.9999928710990412,447,2,0,384,447
833,416.5,0.00754283950441727,0.43217286914765907,3.141585206131907,3.1416075486009016,416.49703793736415,89.78391356542616,6.283125727643616,1.999985776409912,0.9999928882049559,160,7,0,672,160
834,417.0,0.007533795332349624,0.4316546762589928,3.141585223980799,3.141607512902663,416.9970414889896,89.7841726618705,6.283125870434138,1.999985810498751,0.9999929052493756,557,2,0,276,557
835,417.5,0.007524772822969565,0.4311377245508982,3.141585241765601,3.141607477332605,417.4970450321082,89.78443113772455,6.28312601271195,1.9999858444651888,0.9999929222325945,170,5,0,664,170
836,418.0,0.007515771898540175,0.43062200956937796,3.14158525948662,3.141607441890115,417.99704856675044,89.7846889952153,6.283126154479503,1.999985878309811,0.9999929391549054,475,2,0,360,475
837,418.5,0.007506792481696041,0.43010752688172044,3.141585277144161,3.1416074065745847,418.4970520929468,89.78494623655914,6.283126295739233,1.9999859120331984,0.9999929560165992,296,3,0,540,296
838,419.0,0.007497834495441034,0.4295942720763723,3.141585294738527,3.141607371385408,418.9970556107274,89.78520286396181,6.283126436493565,1.9999859456359301,0.9999929728179652,419,2,0,418,419
839,419.5,0.00748889786314611,0.42908224076281287,3.141585312270018,3.1416073363219823,419.49705912012234,89.7854588796186,6.283126576744905,1.9999859791185812,0.9999929895592905,0,839,1,838,0
840,420.0,0.007479982508547127,0.4285714285714286,3.1415853297389345,3.1416073013837096,419.99706262116166,89.78571428571429,6.283126716495648,1.9999860124817221,0.9999930062408611,647,2,0,192,647
841,420.5,0.007471088355742671,0.42806183115338886,3.141585347145573,3.141607266569995,420.4970661138751,89.78596908442331,6.283126855748173,1.9999860457259222,0.9999930228629611,28,29,0,812,28
842,421.0,0.007462215329191908,0.42755344418052255,3.1415853644902296,3.1416072318802466,420.99706959829234,89.78622327790973,6.283126994504844,1.999986078851745,0.9999930394258726,421,2,0,420,421
843,421.5,0.007453363353712439,0.4270462633451957,3.141585381773198,3.1416071973138764,421.49707307444294,89.7864768683274,6.283127132768015,1.9999861118597526,0.9999930559298765,282,3,0,560,282
844,422.0,0.007444532354478183,0.4265402843601896,3.1415853989947706,3.1416071628703017,421.9970765423562,89.7867298578199,6.283127270540022,1.999986144750503,0.9999930723752516,423,2,0,420,423
845,422.5,0.007435722257017262,0.4260355029585799,3.141585416155238,3.1416071285489404,422.49708000206135,89.7869822485207,6.283127407823189,1.9999861775245507,0.9999930887622754,220,5,0,624,220
846,423.0,0.007426932987209913,0.425531914893617,3.141585433254888,3.1416070943492143,422.99708345358766,89.7872340425532,6.283127544619826,1.9999862101824475,0.9999931050912237,569,2,0,276,569
847,423.5,0.007418164471286406,0.42502951593860683,3.141585450294009,3.1416070602705504,423.49708689696394,89.7874852420307,6.283127680932228,1.999986242724741,0.9999931213623706,186,7,0,660,186
848,424.0,0.007409416635824984,0.42452830188679247,3.1415854672728853,3.1416070263123776,423.9970903322191,89.7877358490566,6.283127816762681,1.999986275151977,0.9999931375759884,431,2,0,416,431
849,424.5,0.007400689407749807,0.42402826855123676,3.141585484191801,3.1416069924741286,424.4970937593818,89.78798586572438,6.283127952113451,1.9999863074646964,0.9999931537323482,284,3,0,564,284
850,425.0,0.007391982714328925,0.4235294117647059,3.141585501051038,3.141606958755239,424.9970971784806,89.78823529411765,6.283128086986794,1.9999863396634383,0.999993169831719,529,2,0,320,529
851,425.5,0.0073832964831722515,0.42303172737955347,3.141585517850877,3.1416069251551484,425.49710058954395,89.78848413631023,6.283128221384955,1.9999863717487378,0.9999931858743688,58,23,0,792,58
852,426.0,0.007374630642229561,0.4225352112676056,3.1415855345915964,3.1416068916732995,425.9971039926002,89.78873239436619,6.283128355310163,1.9999864037211277,0.9999932018605638,571,2,0,280,571
853,426.5,0.007365985119788495,0.4220398593200469,3.141585551273473,3.1416068583091383,426.4971073876774,89.78898007033997,6.283128488764635,1.999986435581137,0.9999932177905683,0,853,1,852,0
854,427.0,0.007357359844472584,0.4215456674473068,3.141585567896783,3.1416068250621136,426.9971107748036,89.78922716627635,6.283128621750571,1.9999864673292906,0.9999932336646454,493,2,0,360,493
855,427.5,0.0073487547452392825,0.4210526315789474,3.1415855844618,3.141606791931678,427.49711415400674,89.78947368421053,6.283128754270166,1.9999864989661134,0.9999932494830567,422,3,0,432,422
856,428.0,0.007340169751378021,0.4205607476635514,3.1415856009687952,3.141606758917286,427.9971175253146,89.78971962616822,6.283128886325595,1.9999865304921238,0.9999932652460621,431,2,0,424,431
857,428.5,0.0073316047925082685,0.4200700116686114,3.14158561741804,3.1416067260183973,428.49712088875475,89.7899649941657,6.283129017919025,1.9999865619078403,0.99999328095392,0,857,1,856,0
858,429.0,0.007323059798577607,0.4195804195804196,3.1415856338098043,3.1416066932344737,428.9971242443547,89.79020979020979,6.283129149052609,1.9999865932137753,0.9999932966068875,617,2,0,240,617
859,429.5,0.007314534699859821,0.4190919674039581,3.141585650144354,3.1416066605649795,429.497127592142,89.79045401629801,6.283129279728485,1.99998662441044,0.99999331220522,0,859,1,858,0
860,430.0,0.007306029426953007,0.41860465116279066,3.1415856664219564,3.141606628009383,429.9971309321437,89.7906976744186,6.283129409948781,1.999986655498343,0.9999933277491714,523,2,0,336,523
861,430.5,0.007297543910777684,0.4181184668989547,3.141585682642875,3.141606595567156,430.497134264387,89.79094076655052,6.283129539715613,1.9999866864779885,0.9999933432389942,380,3,0,480,380
862,431.0,0.007289078082574926,0.4176334106728538,3.141585698807374,3.1416065632377723,430.9971375888989,89.79118329466358,6.2831296690310845,1.9999867173498789,0.9999933586749394,431,2,0,430,431
863,431.5,0.0072806318739045035,0.4171494785631518,3.1415857149157134,3.1416065310207095,431.49714090570626,89.79142526071843,6.283129797897287,1.9999867481145135,0.9999933740572566,0,863,1,862,0
864,432.0,0.00727220521664304,0.4166666666666667,3.1415857309681527,3.141606498915447,431.99714421483594,89.79166666666666,6.283129926316296,1.9999867787723888,0.9999933893861943,575,2,0,288,575
865,432.5,0.0072637980429821804,0.4161849710982659,3.141585746964952,3.1416064669214685,432.4971475163144,89.79190751445086,6.283130054290181,1.9999868093239972,0.9999934046619986,176,5,0,688,176
866,433.0,0.007255410285426774,0.4157043879907621,3.1415857629063666,3.141606435038261,432.99715081016825,89.79214780600462,6.2831301818209955,1.9999868397698304,0.9999934198849151,433,2,0,432,433
867,433.5,0.007247041876793064,0.41522491349480967,3.1415857787926527,3.1416064032653126,433.4971540964238,89.79238754325259,6.283130308910784,1.9999868701103756,0.9999934350551876,322,3,0,544,322
868,434.0,0.007238692750206896,0.4147465437788018,3.141585794624064,3.1416063716021165,433.9971573751074,89.79262672811059,6.283130435561575,1.9999869003461173,0.9999934501730585,507,2,0,360,507
869,434.5,0.0072303628391019404,0.4142692750287687,3.141585810400853,3.141606340048167,434.49716064624516,89.79286536248563,6.283130561775391,1.9999869304775382,0.9999934652387691,88,11,0,780,88
870,435.0,0.007222052077217915,0.41379310344827586,3.1415858261232708,3.1416063086029626,434.99716390986305,89.79310344827587,6.283130687554238,1.9999869605051173,0.9999934802525587,645,2,0,224,645
871,435.5,0.007213760398598836,0.41331802525832373,3.1415858417915663,3.141606277266004,435.49716716598704,89.79334098737084,6.283130812900114,1.999986990429332,0.999993495214666,78,13,0,792,78
872,436.0,0.0072054877375912684,0.4128440366972477,3.141585857405988,3.141606246036795,435.9971704146429,89.79357798165138,6.283130937815002,1.9999870202506553,0.9999935101253277,439,2,0,432,439
873,436.5,0.007197234028842596,0.4123711340206186,3.1415858729667834,3.141606214914842,436.4971736558562,89.79381443298969,6.283131062300878,1.999987049969559,0.9999935249847794,296,3,0,576,296
874,437.0,0.007188999207299298,0.41189931350114417,3.1415858884741965,3.141606183899655,436.9971768896526,89.79405034324942,6.283131186359702,1.9999870795865107,0.9999935397932554,477,2,0,396,477
875,437.5,0.007180783208205242,0.4114285714285714,3.1415859039284717,3.141606152990745,437.4971801160575,89.7942857142857,6.2831313099934265,1.9999871091019774,0.9999935545509886,274,5,0,600,274
876,438.0,0.007172585967099985,0.4109589041095891,3.141585919329852,3.141606122187628,437.99718333509617,89.79452054794521,6.28313143320399,1.999987138516421,0.9999935692582105,587,2,0,288,587
877,438.5,0.0071644074198170885,0.41049030786773094,3.1415859346785777,3.141606091489822,438.4971865467939,89.79475484606614,6.2831315559933225,1.9999871678303025,0.9999935839151515,0,877,1,876,0
878,439.0,0.007156247502482445,0.4100227790432802,3.141585949974889,3.141606060896846,438.9971897511757,89.79498861047837,6.283131678363342,1.9999871970440803,0.9999935985220404,439,2,0,438,439
879,439.5,0.007148106151512612,0.40955631399317405,3.141585965219024,3.1416060304082243,439.4971929482665,89.79522184300342,6.283131800315957,1.9999872261582095,0.9999936130791046,294,3,0,584,294
880,440.0,0.007139983303613166,0.40909090909090906,3.14158598041122,3.1416060000234833,439.9971961380912,89.79545454545455,6.28313192185306,1.999987255173142,0.999993627586571,559,2,0,320,559
881,440.5,0.007131878895777056,0.4086265607264472,3.1415859955517127,3.141605969742151,440.4971993206746,89.79568671963678,6.28313204297654,1.9999872840893287,0.9999936420446642,0,881,1,880,0
882,441.0,0.0071237928652829775,0.40816326530612246,3.1415860106407365,3.1416059395637586,440.99720249604127,89.79591836734693,6.283132163688269,1.9999873129072168,0.9999936564536083,629,2,0,252,629
883,441.5,0.0071157251496937555,0.40770101925254815,3.1415860256785244,3.14160590948784,441.49720566421576,89.79614949037372,6.283132283990113,1.9999873416272511,0.9999936708136257,0,883,1,882,0
884,442.0,0.007107675686854735,0.4072398190045249,3.1415860406653073,3.141605879513932,441.9972088252224,89.79638009049773,6.2831324038839265,1.9999873702498756,0.9999936851249376,499,2,0,384,499
885,442.5,0.007099644414892188,0.4067796610169492,3.141586055601317,3.141605849641574,442.4972119790856,89.79661016949152,6.28313252337155,1.9999873987755281,0.9999936993877641,420,3,0,464,420
886,443.0,0.007091631272211723,0.40632054176072235,3.141586070486782,3.1416058198703074,442.9972151258294,89.79683972911964,6.2831326424548175,1.9999874272046476,0.9999937136023238,443,2,0,442,443
887,443.5,0.007083636197496715,0.40586245772266066,3.1415860853219297,3.1416057901996766,443.4972182654781,89.79706877113867,6.283132761135552,1.9999874555376689,0.9999937277688346,0,887,1,886,0
888,444.0,0.007075659129706742,0.40540540540540543,3.141586100106987,3.1416057606292287,443.9972213980555,89.79729729729729,6.283132879415565,1.9999874837750247,0.9999937418875124,599,2,0,288,599
889,444.5,0.007067700008076025,0.40494938132733405,3.1415861148421786,3.141605731158513,444.4972245235855,89.79752530933634,6.28313299729666,1.9999875119171453,0.9999937559585725,132,7,0,756,132
890,445.0,0.0070597587721118946,0.4044943820224719,3.1415861295277296,3.1416057017870815,444.9972276420918,89.79775280898876,6.283133114780626,1.9999875399644578,0.9999937699822288,537,2,0,352,537
891,445.5,0.00705183536159325,0.40404040404040403,3.1415861441638615,3.141605672514489,445.49723075359816,89.79797979797979,6.283133231869247,1.9999875679173882,0.999993783958694,350,3,0,540,350
892,446.0,0.007043929716569043,0.40358744394618834,3.1415861587507967,3.141605643340293,445.9972338581281,89.79820627802691,6.283133348564293,1.999987595776359,0.9999937978881795,447,2,0,444,447
893,446.5,0.0070360417773567595,0.40313549832026874,3.1415861732887556,3.1416056142640514,446.497236955705,89.79843225083987,6.283133464867529,1.9999876235417915,0.9999938117708959,64,19,0,828,64
894,447.0,0.0070281714845409245,0.4026845637583893,3.1415861877779565,3.141605585285328,446.9972400463522,89.79865771812081,6.283133580780705,1.9999876512141035,0.9999938256070519,597,2,0,296,597
895,447.5,0.0070203187789716045,0.40223463687150834,3.1415862022186167,3.141605556403686,447.49724313009295,89.79888268156425,6.283133696305563,1.9999876787937114,0.9999938393968557,182,5,0,712,182
896,448.0,0.007012483601762931,0.4017857142857143,3.1415862166109543,3.141605527618692,447.99724620695036,89.79910714285714,6.283133811443836,1.9999877062810283,0.9999938531405143,511,2,0,384,511
897,448.5,0.007004665894291624,0.4013377926421405,3.1415862309551836,3.141605498929917,448.4972492769475,89.79933110367894,6.283133926197248,1.999987733676466,0.999993866838233,368,3,0,528,368
898,449.0,0.00699686559819553,0.40089086859688194,3.141586245251519,3.14160547033693,448.99725234010725,89.79955456570157,6.283134040567511,1.999987760980433,0.9999938804902166,449,2,0,448,449
899,449.5,0.006989082655372176,0.40044493882091214,3.1415862595001736,3.141605441839308,449.4972553964524,89.79977753058954,6.283134154556329,1.9999877881933363,0.9999938940966683,58,29,0,840,58
900,450.0,0.006981317007977318,0.4,3.141586273701359,3.141605413436625,449.9972584460057,89.8,6.283134268165397,1.9999878153155806,0.9999939076577904,659,2,0,240,659
901,450.5,0.006973568598423514,0.3995560488346282,3.1415862878552856,3.1416053851284613,450.4972614887897,89.80022197558269,6.283134381396399,1.9999878423475683,0.999993921173784,68,17,0,832,68
902,451.0,0.0069658373693786985,0.3991130820399113,3.141586301962164,3.141605356914397,450.997264524827,89.80044345898004,6.283134494251012,1.9999878692896986,0.9999939346448493,501,2,0,400,501
903,451.5,0.006958123263764769,0.39867109634551495,3.141586316022201,3.1416053287940153,451.4972675541401,89.80066445182725,6.2831346067309015,1.9999878961423703,0.9999939480711851,398,3,0,504,398
904,452.0,0.00695042622475618,0.39823008849557523,3.1415863300356053,3.141605300766903,451.9972705767511,89.80088495575221,6.283134718837725,1.999987922905978,0.9999939614529891,455,2,0,448,455
